Tax_per_unit_vol,GTO_per_unit_vol,segment,sub_segment,Brand,Sub_Brand,Pack_Type,province,Discount_Total,Premium,Tier 1,Tier 2,RETURNABLE
33.47003154574132,387.88643533123025,Institutional,Institutional,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,Hainaut,11.24,0,1,0,1
33.47003154574132,387.88643533123025,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,Hainaut,11.24,0,1,0,1
41.472134595162984,415.8990536277602,Institutional,Institutional,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,Hainaut,35.64,0,1,0,1
24.05,408.3,Institutional,Institutional,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,Hainaut,23.05,0,1,0,1
20.033333333333335,366.35,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,Hainaut,20.78,0,1,0,1
24.049999999999997,308.25,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN WHITE,KEG,Hainaut,5.69,0,1,0,1
24.05283018867925,256.5660377358491,Institutional,Institutional,JUPILER,JUPILER PILS,KEG,Hainaut,102.09,0,1,0,1
32.074999999999996,386.79999999999995,Institutional,Institutional,LEFFE,LEFFE BLONDE,KEG,Hainaut,14.19,0,1,0,1
5.4205933682373475,128.77777777777777,Drink Led,Bar,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,Hainaut,0.0,0,0,1,1
5.411640211640212,128.7777777777778,Drink Led,Bar,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,Hainaut,0.0,0,0,1,1
25.333333333333336,200.0,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Hainaut,0.0,0,0,1,1
25.5,294.16666666666663,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Brussels Capital Region,0.0,0,0,0,1
24.049999999999997,254.28,Drink Led,Bar,JUPILER,JUPILER PILS,KEG,Antwerp,518.04,0,0,1,1
41.62790697674419,408.60465116279073,Institutional,Institutional,GOOSE ISLAND,GOOSE ISLAND IPA,BOTTLE,Hainaut,0.0,0,1,0,0
25.333333333333336,294.16666666666663,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Hainaut,0.0,0,1,0,1
33.54430379746835,389.1139240506329,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,Hainaut,0.0,0,1,0,1
25.375,453.3333333333333,Institutional,Institutional,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,East Flanders,65.69,0,0,1,1
5.166666666666667,328.0,Institutional,Institutional,HOEGAARDEN,"HOEGAARDEN ROSE 0,0",BOTTLE,East Flanders,37.2,0,0,1,1
5.166666666666667,347.0,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,East Flanders,32.81,0,0,1,1
25.45643939393939,294.1628787878788,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,East Flanders,443.76,0,0,1,1
33.54430379746835,389.1139240506329,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,East Flanders,224.75,0,0,1,1
33.50877192982456,388.5266930767779,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,East Flanders,593.33,0,0,1,1
5.175808720112518,380.0,Institutional,Institutional,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,East Flanders,85.31,0,0,1,1
25.444444444444446,453.3333333333333,Institutional,Institutional,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,East Flanders,98.57,0,0,1,1
25.666666666666668,413.8333333333333,Institutional,Institutional,BELLE VUE,BELLE VUE GUEUZE,BOTTLE,East Flanders,-7.45,0,0,1,1
5.166666666666667,347.0,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,East Flanders,52.51,0,0,1,1
25.460199004975127,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,East Flanders,660.39,0,0,1,1
33.4902411021814,388.22043628013773,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,East Flanders,296.67,0,0,1,1
33.50463352990733,388.45829823083403,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,East Flanders,269.69,0,0,1,1
29.49367088607595,388.1012658227848,Institutional,Institutional,LEFFE,LEFFE RUBY,BOTTLE,East Flanders,-18.13,0,0,1,1
4.294736842105263,316.0,Institutional,Institutional,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,East Flanders,47.38,0,0,1,1
5.442922374429224,223.44292237442923,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,East Flanders,76.4,0,0,1,1
25.48148148148148,294.16666666666663,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Liège,0.0,0,0,1,1
5.166666666666667,347.0,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,Flemish Brabant,41.04,0,1,0,1
25.46527777777778,285.83333333333337,Institutional,Institutional,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,187.49,0,1,0,1
21.333333333333332,284.0,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,West Flanders,10.86,0,0,1,1
25.333333333333332,231.16666666666669,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,West Flanders,21.48,0,0,1,1
5.166666666666666,230.99999999999997,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,West Flanders,31.71,0,0,1,1
25.453125,199.99739583333334,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,West Flanders,232.76,0,0,1,1
33.54430379746836,285.56962025316454,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,West Flanders,148.94,0,0,1,1
33.54430379746835,285.56962025316454,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,West Flanders,27.08,0,0,1,1
5.139240506329113,270.75949367088606,Institutional,Institutional,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,West Flanders,35.67,0,0,1,1
5.432098765432099,128.77777777777777,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,West Flanders,39.96,0,0,1,1
5.422222222222222,128.77777777777777,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,West Flanders,88.8,0,0,1,1
33.54430379746835,389.1139240506329,Entertainment Led,Events,LEFFE,LEFFE BLONDE,BOTTLE,West Flanders,0.0,0,0,1,1
33.54430379746835,389.1139240506329,Entertainment Led,Events,LEFFE,LEFFE BRUNE,BOTTLE,West Flanders,0.0,0,0,1,1
24.053333333333335,254.28,Entertainment Led,Events,JUPILER,JUPILER PILS,KEG,West Flanders,0.0,0,0,1,1
25.333333333333332,449.6666666666667,Drink Led,Bar,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,Antwerp,78.44,0,1,0,1
5.166666666666667,328.0,Drink Led,Bar,HOEGAARDEN,"HOEGAARDEN ROSE 0,0",BOTTLE,Antwerp,9.11,0,1,0,1
25.333333333333336,302.83333333333337,Drink Led,Bar,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Antwerp,78.91,0,1,0,1
5.166666666666667,347.00000000000006,Drink Led,Bar,JUPILER,"JUPILER 0,0",BOTTLE,Antwerp,340.4,0,1,0,1
25.465020576131685,294.156378600823,Drink Led,Bar,JUPILER,JUPILER PILS,BOTTLE,Antwerp,1029.29,0,1,0,1
33.51453855878634,388.65992414664976,Drink Led,Bar,LEFFE,LEFFE BLONDE,BOTTLE,Antwerp,564.51,0,1,0,1
33.51453855878634,388.65992414664976,Drink Led,Bar,LEFFE,LEFFE BRUNE,BOTTLE,Antwerp,552.48,0,1,0,1
41.497157296272896,416.424510423247,Drink Led,Bar,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,Antwerp,278.02,0,1,0,1
33.924050632911396,308.1012658227848,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,CAN,Flemish Brabant,0.0,0,1,0,0
21.333333333333336,349.6666666666667,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,Flemish Brabant,0.0,0,1,0,1
32.06666666666666,368.73333333333335,Entertainment Led,Events,LEFFE,LEFFE BLONDE,KEG,Flemish Brabant,0.0,0,1,0,1
24.05,267.9666666666667,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,0.0,0,1,0,1
25.333333333333336,294.16666666666663,Entertainment Led,Events,JUPILER,JUPILER PILS,BOTTLE,East Flanders,0.0,0,1,0,1
25.444444444444446,302.8333333333333,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,East Flanders,0.0,0,1,0,1
25.466666666666665,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,East Flanders,0.0,0,1,0,1
33.54430379746835,389.1139240506329,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,East Flanders,0.0,0,1,0,1
33.54430379746835,389.1139240506329,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,East Flanders,0.0,0,1,0,1
24.058823529411764,266.01764705882357,Drink Led,Bar,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,61.71,0,1,0,1
25.444444444444446,294.1666666666667,Entertainment Led,Events,JUPILER,JUPILER PILS,BOTTLE,Antwerp,29.02,0,1,0,1
24.050833333333333,254.28,Entertainment Led,Events,JUPILER,JUPILER PILS,KEG,Antwerp,544.42,0,1,0,1
25.333333333333336,453.3333333333333,Institutional,Institutional,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,East Flanders,5.13,0,0,1,1
25.458333333333332,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,East Flanders,38.69,0,0,1,1
33.54430379746835,389.1139240506329,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,East Flanders,5.62,0,0,1,1
41.64556962025316,417.2151898734177,Institutional,Institutional,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,East Flanders,5.92,0,0,1,1
24.046153846153846,255.35384615384612,Institutional,Institutional,JUPILER,JUPILER PILS,KEG,East Flanders,60.15,0,0,1,1
36.06666666666667,370.6,Institutional,Institutional,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,East Flanders,26.12,0,0,1,1
25.46783625730994,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,East Flanders,229.76,0,0,1,1
41.550632911392405,417.2151898734177,Institutional,Institutional,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,East Flanders,12.23,0,0,1,1
25.5,302.8333333333333,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,West Flanders,4.99,0,0,1,1
5.166666666666667,347.0,Entertainment Led,Events,JUPILER,"JUPILER 0,0",BOTTLE,West Flanders,6.16,0,0,1,1
24.05,408.3,Entertainment Led,Events,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,West Flanders,46.11,0,0,1,1
16.049999999999997,248.54999999999998,Entertainment Led,Events,JUPILER,JUPILER BLUE,KEG,West Flanders,4.65,0,0,1,1
32.06666666666666,368.73333333333335,Entertainment Led,Events,LEFFE,LEFFE BLONDE,KEG,West Flanders,10.1,0,0,1,1
32.06666666666666,368.73333333333335,Entertainment Led,Events,LEFFE,LEFFE BRUNE,KEG,West Flanders,10.1,0,0,1,1
24.05142857142857,261.34,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,West Flanders,415.25,0,0,1,1
25.452380952380953,453.33333333333337,Entertainment Led,Events,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,Flemish Brabant,0.0,0,1,0,1
33.47124824684432,388.0224403927069,Entertainment Led,Events,LEFFE,LEFFE BLONDE,BOTTLE,Flemish Brabant,0.0,0,1,0,1
32.06666666666666,368.73333333333335,Entertainment Led,Events,LEFFE,LEFFE BRUNE,KEG,Flemish Brabant,0.0,0,1,0,1
24.048,261.34000000000003,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,0.0,0,1,0,1
25.5,453.3333333333333,Institutional,Institutional,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,Flemish Brabant,0.0,0,1,0,1
33.45951629863302,387.8864353312303,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,Flemish Brabant,0.0,0,1,0,1
5.063291139240507,380.0,Institutional,Institutional,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,Flemish Brabant,0.0,0,1,0,1
25.452380952380953,285.8333333333333,Institutional,Institutional,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,0.0,0,1,0,1
21.483333333333334,349.6666666666667,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,Luxembourg,0.0,0,0,1,1
5.166666666666667,347.0,Entertainment Led,Events,JUPILER,"JUPILER 0,0",BOTTLE,Luxembourg,0.0,0,0,1,1
25.46078431372549,294.15686274509807,Entertainment Led,Events,JUPILER,JUPILER PILS,BOTTLE,Luxembourg,0.0,0,0,1,1
33.54430379746835,389.1139240506329,Entertainment Led,Events,LEFFE,LEFFE BLONDE,BOTTLE,Luxembourg,0.0,0,0,1,1
24.053246753246754,255.9116883116883,Entertainment Led,Events,JUPILER,JUPILER PILS,KEG,Luxembourg,0.0,0,0,1,1
5.166666666666667,347.0,Entertainment Led,Events,JUPILER,"JUPILER 0,0",BOTTLE,Flemish Brabant,4.52,0,1,0,1
33.47508305647841,388.0797342192691,Entertainment Led,Events,LEFFE,LEFFE BLONDE,BOTTLE,Flemish Brabant,67.98,0,1,0,1
32.06956521739131,403.70000000000005,Entertainment Led,Events,LEFFE,FLAVOURED ALCOHOLIC,KEG,Flemish Brabant,245.27,0,1,0,1
24.05121951219512,261.34000000000003,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,913.56,0,1,0,1
25.458333333333336,285.8333333333333,Drink Led,Bar,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,0.0,0,1,0,1
25.5,302.83333333333337,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Flemish Brabant,13.32,0,1,0,1
5.166666666666667,347.0,Entertainment Led,Events,JUPILER,"JUPILER 0,0",BOTTLE,Flemish Brabant,16.4,0,1,0,1
25.462962962962962,285.8333333333333,Entertainment Led,Events,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,106.23,0,1,0,1
41.48989898989899,416.16161616161617,Entertainment Led,Events,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,Flemish Brabant,54.01,0,1,0,1
25.444444444444446,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Limburg,7.98,0,0,1,1
33.54430379746835,285.56962025316454,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,Flemish Brabant,0.0,0,1,0,1
25.462962962962962,194.66666666666666,Institutional,Institutional,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,0.0,0,1,0,1
5.166666666666667,346.94444444444446,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,Brussels Capital Region,28.17,0,0,0,1
25.464285714285715,294.1607142857143,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Brussels Capital Region,261.96,0,0,0,1
5.425867507886435,220.66246056782336,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,Brussels Capital Region,127.92,0,0,0,1
5.425867507886435,220.66246056782336,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,Brussels Capital Region,127.9,0,0,0,1
24.049999999999997,263.825,Institutional,Institutional,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,0.0,0,1,0,1
20.049999999999997,366.34999999999997,Entertainment Led,Recreational,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,Liège,0.0,0,0,1,1
24.056,255.696,Entertainment Led,Recreational,JUPILER,JUPILER PILS,KEG,Liège,0.0,0,0,1,1
32.05,364.79999999999995,Entertainment Led,Recreational,SCOTCH CTS,SCOTCH CTS,KEG,Liège,0.0,0,0,1,1
25.466666666666665,302.8333333333333,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Hainaut,0.0,0,0,1,1
24.05333333333333,254.28,Entertainment Led,Events,JUPILER,JUPILER PILS,KEG,Hainaut,0.0,0,0,1,1
32.06666666666666,368.73333333333335,Entertainment Led,Events,LEFFE,LEFFE BLONDE,KEG,Hainaut,0.0,0,0,1,1
25.666666666666668,302.83333333333337,Entertainment Led,Events,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Limburg,2.49,0,0,1,1
5.166666666666667,347.0,Entertainment Led,Events,JUPILER,"JUPILER 0,0",BOTTLE,Limburg,6.15,0,0,1,1
25.500000000000004,294.1666666666667,Entertainment Led,Events,JUPILER,JUPILER PILS,BOTTLE,Limburg,12.09,0,0,1,1
24.05,265.0,Entertainment Led,Events,JUPILER,JUPILER PILS,KEG,Limburg,21.68,0,0,1,1
21.333333333333336,349.6666666666667,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,Luxembourg,0.0,0,0,1,1
25.5,294.1666666666667,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Luxembourg,7.25,0,0,1,1
24.05,254.28,Institutional,Institutional,JUPILER,JUPILER PILS,KEG,Luxembourg,0.0,0,0,1,1
34.0,355.3071895424837,Food Led,Restaurant,CORONA,CORONA EXTRA,BOTTLE,Liège,0.0,0,0,1,0
37.974683544303794,429.2405063291139,Food Led,Restaurant,CUBANISTO,CUBANISTO RUM,BOTTLE,Liège,0.0,0,0,1,0
41.733333333333334,351.40000000000003,Food Led,Restaurant,GOOSE ISLAND,GOOSE ISLAND IPA,BOTTLE,Liège,0.0,0,0,1,0
37.52707581227437,364.11552346570403,Food Led,Restaurant,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,Liège,42.91,0,0,1,1
21.413978494623652,338.3817204301075,Food Led,Restaurant,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,Liège,159.87,0,0,1,1
5.166666666666667,335.984126984127,Food Led,Restaurant,JUPILER,"JUPILER 0,0",BOTTLE,Liège,327.4,0,0,1,1
25.444444444444446,294.1587301587301,Food Led,Restaurant,JUPILER,JUPILER PILS,BOTTLE,Liège,81.24,0,0,1,1
41.51898734177215,377.3417721518988,Food Led,Restaurant,KWAK,KWAK,BOTTLE,Liège,66.87,0,0,1,1
25.485232067510548,177.04641350210971,Food Led,Restaurant,LEFFE,LEFFE,BOTTLE,Liège,10.62,0,0,1,1
33.54430379746835,488.10126582278485,Food Led,Restaurant,LEFFE,LEFFE ROYALE,BOTTLE,Liège,20.1,0,0,1,1
29.482758620689655,387.6551724137931,Food Led,Restaurant,LEFFE,LEFFE RUBY,BOTTLE,Liège,79.3,0,0,1,1
5.155508697944122,363.9746968898261,Food Led,Restaurant,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,Liège,182.38,0,0,1,1
37.594936708860764,451.77215189873414,Food Led,Restaurant,LEFFE,LEFFE TRIPLE,BOTTLE,Liège,9.16,0,0,1,1
5.419047619047619,196.44444444444443,Food Led,Restaurant,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,Liège,168.43,0,0,1,1
41.518987341772146,417.2151898734177,Food Led,Restaurant,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,Liège,83.1,0,0,1,1
20.041666666666668,366.35,Food Led,Restaurant,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,Liège,77.57,0,0,1,1
24.05166163141994,289.7900302114803,Food Led,Restaurant,HOEGAARDEN,HOEGAARDEN WHITE,KEG,Liège,2466.97,0,0,1,1
32.071875,302.775,Food Led,Restaurant,LEFFE,FLAVOURED ALCOHOLIC,KEG,Liège,249.73,0,0,1,1
32.066911764705885,359.43529411764706,Food Led,Restaurant,SCOTCH CTS,SCOTCH CTS,KEG,Liège,1248.43,0,0,1,1
24.0519,261.34,Food Led,Restaurant,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Liège,13155.15,0,0,1,1
36.075,370.6,Food Led,Restaurant,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,Liège,112.4,0,0,1,1
33.47826086956522,392.3550724637682,Food Led,Restaurant,LEFFE,LEFFE BLONDE,PERFECTDRAFT,Liège,1110.48,0,0,1,1
33.47769028871391,390.4199475065617,Food Led,Restaurant,LEFFE,LEFFE BRUNE,PERFECTDRAFT,Liège,762.69,0,0,1,1
33.91340899537621,325.7371794871795,Institutional,Institutional,JUPILER,JUPILER PILS,CAN,Brussels Capital Region,2025.85,0,0,0,0
25.46759259259259,294.16435185185185,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Brussels Capital Region,412.2,0,0,0,1
25.0,453.3333333333333,Drink Led,Bar,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,Limburg,6.61,0,0,1,1
25.444444444444446,449.6666666666667,Drink Led,Bar,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,Limburg,19.7,0,0,1,1
25.333333333333332,302.8333333333333,Drink Led,Bar,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Limburg,25.44,0,0,1,1
5.166666666666667,347.0,Drink Led,Bar,JUPILER,"JUPILER 0,0",BOTTLE,Limburg,0.0,0,0,1,1
41.55696202531645,451.77215189873414,Drink Led,Bar,LEFFE,LEFFE RITUEL 9?,BOTTLE,Limburg,87.8,0,0,1,1
29.49367088607595,388.1012658227848,Drink Led,Bar,LEFFE,LEFFE RUBY,BOTTLE,Limburg,15.35,0,0,1,1
5.158227848101266,380.0,Drink Led,Bar,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,Limburg,64.18,0,0,1,1
41.52361942781104,416.6533599467731,Drink Led,Bar,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,Limburg,191.08,0,0,1,1
24.052105263157895,254.27999999999997,Drink Led,Bar,JUPILER,JUPILER PILS,KEG,Limburg,1069.2,0,0,1,1
32.06666666666666,368.73333333333335,Drink Led,Bar,LEFFE,LEFFE BLONDE,KEG,Limburg,437.92,0,0,1,1
32.06666666666666,368.73333333333335,Drink Led,Bar,LEFFE,LEFFE BRUNE,KEG,Limburg,520.03,0,0,1,1
25.333333333333336,294.0,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Flemish Brabant,11.7,0,0,1,1
5.4213335337893716,220.87574231376382,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,Flemish Brabant,2049.22,0,0,1,1
5.4074074074074066,196.48148148148147,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,Flemish Brabant,35.96,0,0,1,1
37.594936708860764,503.9240506329114,Drink Led,Bar,HOEGAARDEN,HOEGAARDEN GRAND CRU,BOTTLE,Flemish Brabant,0.0,0,1,0,1
37.576853526220624,425.5696202531646,Drink Led,Bar,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,Flemish Brabant,3.45,0,1,0,1
25.444444444444446,302.8333333333333,Drink Led,Bar,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,Flemish Brabant,3.32,0,1,0,1
25.461382113821138,285.8333333333333,Drink Led,Bar,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,64.17,0,1,0,1
24.066666666666666,267.96666666666664,Drink Led,Bar,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,Flemish Brabant,19.14,0,1,0,1
33.506156837329875,388.48347375243026,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,Flemish Brabant,262.87,0,0,1,1
33.51549755301795,388.63784665579124,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,Flemish Brabant,208.94,0,0,1,1
5.415254237288136,196.44444444444443,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,Flemish Brabant,669.46,0,0,1,1
5.41717791411043,196.44444444444446,Institutional,Institutional,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,Flemish Brabant,1849.51,0,0,1,1
25.46060606060606,285.8318181818182,Institutional,Institutional,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,Flemish Brabant,408.74,0,0,1,1
25.446601941747574,264.79611650485435,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,Antwerp,0.0,0,1,0,1
25.333333333333336,302.8333333333333,Institutional,Institutional,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,West Flanders,60.9,0,1,0,1
5.166666666666667,347.0,Institutional,Institutional,JUPILER,"JUPILER 0,0",BOTTLE,West Flanders,83.84,0,1,0,1
25.468926553672315,294.16666666666663,Institutional,Institutional,JUPILER,JUPILER PILS,BOTTLE,West Flanders,476.01,0,1,0,1
33.50023397285915,388.3855872718765,Institutional,Institutional,LEFFE,LEFFE BLONDE,BOTTLE,West Flanders,358.37,0,1,0,1
33.523035230352306,388.76242095754293,Institutional,Institutional,LEFFE,LEFFE BRUNE,BOTTLE,West Flanders,199.79,0,1,0,1
